date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT,forecastHUFL,forecastHULL,forecastMUFL,forecastMULL,forecastLUFL,forecastLULL,forecastOT,MSE,MAE
2016/7/3 1:00,9.779000282,5.223999977,6.71600008,2.842999935,2.650000095,1.674999952,26.02799988,9.097641,4.5585175,6.048707,2.494711,2.5627558,1.4738228,22.166014,2.348103055,0.930404443
2016/7/3 2:00,10.38199997,4.68900013,7.320000172,2.203000069,2.984999895,1.85800004,24.34000015,10.620998,5.187891,6.6476364,2.992374,3.22364,1.4907336,18.02303,5.925306002,1.303214757
2016/7/3 3:00,9.779000282,4.152999878,6.822999954,1.99000001,2.528000116,1.674999952,26.45000076,10.974176,5.0583363,6.91937,2.8353486,3.7107382,1.606602,15.933666,16.42411784,2.115671653
2016/7/3 4:00,10.71700001,4.756000042,7.355999947,2.806999922,2.650000095,1.797000051,25.95800018,10.963052,4.8606396,7.1581044,2.6815946,3.6972215,1.5722446,17.486048,10.43536308,1.488274493
2016/7/3 5:00,10.31499958,4.68900013,7.390999794,2.451999903,2.924000025,1.85800004,24.05900002,9.280239,4.3673067,5.37809,2.2675743,3.6263897,1.6187236,20.308075,2.840011106,1.178054363
2016/7/3 6:00,12.59200001,5.223999977,8.670999527,2.203000069,3.71600008,1.949000001,25.32500076,8.718626,4.1555676,4.8899465,2.08737,3.4643576,1.6093273,20.980246,7.072843097,1.967794203
2016/7/3 7:00,11.11900043,4.622000217,7.888999939,2.842999935,3.625,1.91900003,23.63699913,8.19042,4.0383787,4.397021,2.0281115,3.3318224,1.6030264,21.347633,3.886021028,1.531083812
2016/7/3 8:00,10.64999962,4.421000004,7.035999775,2.025000095,3.594000101,1.91900003,26.37999916,7.67471,3.94486,4.328277,2.041057,3.1758416,1.5637975,22.37211,4.682182709,1.565208499
2016/7/3 9:00,10.04699993,4.21999979,6.43200016,1.669999957,3.686000109,1.949000001,27.36499977,7.445294,3.9924963,3.9740026,2.0338035,2.929005,1.5713135,22.436337,5.428877428,1.673479272
2016/7/3 10:00,11.72099972,5.090000153,7.888999939,2.559000015,3.563999891,1.85800004,28.06800079,8.628467,4.1839027,5.171621,2.2046235,3.0474112,1.5740874,22.205914,7.515147718,1.961853393
2016/7/3 11:00,12.12300014,5.357999802,8.065999985,2.486999989,4.081999779,1.91900003,29.47500038,8.830812,4.181363,5.3810945,2.2124062,3.0639021,1.5663438,21.84616,11.26674157,2.346845501
2016/7/3 12:00,9.979999542,5.022999763,6.857999802,2.559000015,3.289999962,1.85800004,26.80200005,8.751323,4.1567726,5.3327026,2.2119858,3.037048,1.558458,21.615633,4.537008467,1.386582311
2016/7/3 13:00,9.243000031,4.956999779,6.289999962,2.630000114,3.137000084,1.888000011,29.96800041,7.1441593,4.2503147,2.990677,2.1465201,3.1584232,1.6373279,20.00857,16.46819581,2.402836346
2016/7/3 14:00,10.18099976,5.425000191,7.177999973,3.019999981,3.075999975,1.888000011,30.38999939,5.196024,4.066312,2.1862993,2.1487808,2.8643317,1.6127301,18.70942,26.9898039,3.482014483
2016/7/3 15:00,9.645000458,5.425000191,7.106999874,2.664999962,3.015000105,1.827999949,31.16399956,5.396903,4.067937,1.3908262,2.039012,3.0120823,1.6132076,19.68556,26.39359627,3.377638857
2016/7/3 16:00,9.779000282,4.889999866,6.502999783,2.984999895,3.075999975,2.00999999,29.75699997,5.3050184,3.909738,1.3793948,1.9682664,3.050079,1.591723,21.437393,16.80771284,2.908341023
2016/7/3 17:00,11.11900043,5.157000065,7.320000172,2.914000034,3.806999922,1.980000019,32.28900146,5.3406982,3.7233067,1.4133334,1.7964003,2.9685214,1.5809023,22.228447,24.80843944,3.6477704
2016/7/3 18:00,11.05200005,4.956999779,7.390999794,2.523000002,3.686000109,1.980000019,31.93799973,5.6335897,3.5140924,1.7136388,1.6239685,2.9200974,1.5651376,22.82624,21.18067444,3.390033583
2016/7/3 19:00,10.7840004,4.889999866,7.214000225,2.486999989,3.594000101,1.888000011,28.56100082,6.0117083,3.425478,2.1148937,1.5679045,2.9137294,1.5477569,23.411127,11.266422,2.632200516
2016/7/3 20:00,11.18599987,4.889999866,7.177999973,2.345000029,3.960000038,1.91900003,21.52599907,6.7171803,3.5672843,2.9296727,1.6916358,2.871348,1.5239561,23.66271,6.585978688,2.044804791
2016/7/3 21:00,10.44900036,4.889999866,6.610000134,2.309999943,3.806999922,2.040999889,22.22999954,7.5540533,3.815268,3.994425,1.975902,2.7360182,1.4794263,23.55417,2.814916562,1.410868253
2016/7/3 22:00,9.578000069,5.760000229,6.787000179,3.127000093,3.259000063,1.888000011,19.41600037,7.416601,3.6167507,3.9777255,1.7492852,2.7009208,1.451831,23.210033,4.850238071,1.897131296
2016/7/3 23:00,9.31000042,5.760000229,6.610000134,3.055999994,3.167999983,1.888000011,18.5720005,8.4668,3.962309,5.1360464,2.0664833,2.5849607,1.4243503,22.760612,3.599105108,1.477094653
2016/7/4 0:00,9.913000107,5.894000053,6.254000187,2.630000114,3.015000105,1.85800004,21.66699982,10.748638,5.3581667,6.9062505,2.9656434,3.0620985,1.6906755,22.939964,0.453449789,0.549535994
2016/7/4 1:00,8.975000381,4.956999779,6.289999962,2.664999962,2.862999916,1.827999949,25.5359993,10.373304,5.3720407,7.165622,2.9993796,3.0717435,1.6259465,21.895708,2.3345937,1.010633507
2016/7/4 2:00,8.640000343,4.822999954,6.147999763,2.594000101,2.924000025,1.827999949,27.85700035,11.462696,5.2963543,7.8711286,2.8686018,3.166473,1.6357672,22.340773,5.965823563,1.606387659
2016/7/4 3:00,9.175999641,5.492000103,5.578999996,2.381000042,2.862999916,1.85800004,27.9279995,10.746132,5.1314754,7.399277,2.822263,3.0701118,1.639991,22.778137,4.6735603,1.395311493
2016/7/4 4:00,9.109000206,4.822999954,5.650000095,2.523000002,2.772000074,1.797000051,24.62100029,10.674365,4.836581,7.5029564,2.5994947,2.9539504,1.6125808,22.718567,1.368031242,0.825314244
2016/7/4 5:00,9.845999718,5.559000015,5.96999979,2.948999882,3.107000113,1.888000011,23.84799957,10.144417,4.5846376,6.8042455,2.3977292,2.9930413,1.605649,22.877007,0.439119362,0.575085498
2016/7/4 6:00,11.5880003,5.425000191,7.390999794,2.806999922,3.806999922,1.980000019,23.0739994,10.148544,4.526116,6.2459817,2.314261,3.219422,1.629586,23.735252,0.76273973,0.796477435
2016/7/4 7:00,11.78800011,6.09499979,7.214000225,2.984999895,3.898999929,2.040999889,22.51099968,9.313592,4.4310226,5.622269,2.3303452,3.1693962,1.6476772,25.00166,2.677729974,1.428336851
2016/7/4 8:00,10.58300018,5.960999966,7.143000126,2.914000034,3.654999971,2.071000099,21.66699982,9.904878,4.424474,5.964991,2.3707864,3.2943337,1.6527877,25.909855,3.258621448,1.279657822
2016/7/4 9:00,11.5880003,6.296000004,7.568999767,3.055999994,3.471999884,2.00999999,25.39500046,8.910603,4.4904757,4.9092817,2.3666782,3.270904,1.642232,25.786436,2.615221954,1.256037268
2016/7/4 10:00,11.92199993,6.229000092,7.710999966,3.055999994,3.746000051,1.949000001,25.18400002,10.154694,4.5576515,6.156559,2.39931,3.3205712,1.6721944,26.668423,1.603632495,1.119491845
2016/7/4 11:00,12.32400036,5.559000015,8.421999931,3.233999968,4.203000069,1.980000019,29.54599953,10.23731,4.559602,6.2342033,2.417806,3.3155894,1.6582339,26.048645,3.418317083,1.542372899
2016/7/4 12:00,10.38199997,5.894000053,6.857999802,2.630000114,3.563999891,1.949000001,29.47500038,10.2302,4.555458,6.2334175,2.4337816,3.2859404,1.6460805,25.55379,2.541187281,0.973333173
2016/7/4 13:00,10.04699993,5.425000191,6.751999855,3.019999981,3.319999933,1.949000001,29.26399994,8.236486,4.1970778,4.289601,2.1181073,3.1281538,1.6783017,25.523275,3.680811172,1.515142462
2016/7/4 14:00,10.51599979,6.027999878,7.106999874,3.375999928,3.137000084,1.91900003,30.95299911,7.5895805,4.0467243,3.5172586,2.0964477,3.0339177,1.6634622,25.37342,8.317215386,2.245026813
2016/7/4 15:00,10.71700001,6.09499979,6.787000179,3.019999981,3.167999983,2.00999999,31.72599983,6.849124,3.8631635,3.445711,1.8136939,2.7740223,1.6850889,25.803278,9.700052186,2.469845452
2016/7/4 16:00,9.979999542,5.022999763,6.502999783,2.559000015,3.441999912,2.040999889,33.13299942,6.7298007,3.9301825,2.950459,1.9066406,2.8577662,1.6834512,26.583406,9.738643567,2.291327446
2016/7/4 17:00,11.31999969,5.090000153,7.355999947,2.451999903,3.868000031,2.040999889,28.9829998,7.140066,4.0686917,3.1487815,2.017447,2.9353988,1.6907163,26.827728,6.006011439,1.897310016
2016/7/4 18:00,11.38700008,4.956999779,7.355999947,2.451999903,4.295000076,2.193000078,28.9829998,7.555568,4.064387,3.4254994,2.0091558,3.0285046,1.6871339,27.254356,5.138527939,1.799770709
2016/7/4 19:00,9.376999855,3.88499999,6.894000053,2.239000082,2.467000008,1.187999964,31.72599983,8.153902,4.0551033,3.869034,1.9942662,3.1484818,1.6771424,27.672932,3.980893483,1.412370451
2016/7/4 20:00,10.11400032,4.085999966,7.143000126,2.239000082,2.954999924,1.462000012,25.18400002,8.838961,4.1962333,4.522376,2.1432636,3.1653614,1.653182,27.717215,2.144670511,1.005198815
2016/7/4 21:00,10.38199997,4.822999954,6.894000053,2.309999943,3.503000021,2.00999999,30.53100014,8.628244,4.329302,4.5864663,2.139494,3.1228828,1.6367943,25.970531,4.250690334,1.434183667
2016/7/4 22:00,9.645000458,4.889999866,6.610000134,1.91900003,3.259000063,1.91900003,27.64599991,9.616612,4.505896,5.288647,2.2896028,3.1385908,1.6048391,25.84253,0.771051628,0.620355476
2016/7/4 23:00,12.72599983,6.497000217,9.345999718,3.482000113,3.167999983,1.980000019,25.4659996,9.350533,4.500142,5.5365434,2.398676,3.0888677,1.5901058,24.789888,4.52602485,1.630034797
2016/7/5 0:00,11.98900032,5.625999928,8.777000427,2.948999882,3.197999954,1.980000019,25.95800018,11.425081,5.704158,7.505808,3.1995554,3.2042527,1.6765296,27.265638,0.543553143,0.540169475
2016/7/5 1:00,12.52499962,6.296000004,8.954999924,3.163000107,3.137000084,2.00999999,25.95800018,11.286895,5.62918,7.460739,3.1520767,3.194003,1.6585026,26.894457,0.74489116,0.679295154
2016/7/5 2:00,12.32400036,6.296000004,8.812999725,3.375999928,2.984999895,1.91900003,26.02799988,11.943823,5.526022,8.133837,3.1845021,3.1487246,1.5716199,23.49527,1.113933394,0.723521519
2016/7/5 3:00,10.71700001,5.425000191,8.065999985,2.878000021,2.832999945,1.85800004,28.91300011,11.710606,5.3356028,8.449375,3.0845547,3.0166583,1.5319595,24.319008,3.204240332,0.968089154
2016/7/5 4:00,11.31999969,5.625999928,7.676000118,2.630000114,3.046000004,1.888000011,30.45999908,11.82801,5.170439,8.400488,2.9502826,2.9919186,1.5368037,25.292389,3.989075912,1.083032772
2016/7/5 5:00,10.85099983,4.68900013,6.822999954,1.883000016,3.319999933,2.040999889,31.375,12.008748,5.084567,8.210499,2.8621564,3.2409225,1.5823123,25.186571,6.127722262,1.520880642
2016/7/5 6:00,13.32900047,5.425000191,8.883999825,2.736000061,4.081999779,1.949000001,32.7820015,11.830267,5.011477,7.919451,2.7579622,3.4248328,1.6060889,26.060802,7.010288485,1.517149315
2016/7/5 7:00,11.45400047,5.223999977,7.853000164,2.772000074,3.654999971,2.00999999,31.72599983,12.039022,5.086091,7.8590918,2.80472,3.4893465,1.6335707,26.026718,4.716190034,1.000443809
2016/7/5 8:00,11.05200005,5.960999966,7.461999893,3.127000093,3.563999891,2.101999998,30.31999969,11.611753,4.973746,7.4231043,2.6718097,3.5034897,1.6159799,26.347527,2.502445887,0.937156554
2016/7/5 9:00,10.98499966,6.027999878,7.532999992,2.700999975,3.411000013,2.040999889,30.45999908,11.036741,4.836188,6.269978,2.4891047,3.5313306,1.6315844,27.70956,1.544318929,0.856950806
2016/7/5 10:00,12.79300022,5.960999966,8.56400013,3.447000027,3.838000059,2.163000107,32.92200089,11.192022,4.764767,7.0077825,2.506947,3.5016487,1.65101,28.16091,4.334695735,1.557559171
2016/7/5 11:00,13.39599991,6.429999828,8.741999626,3.482000113,4.598999977,2.253999949,31.09300041,11.001319,4.6468287,6.8552704,2.4269586,3.4534833,1.637526,28.010944,3.539768,1.709095688
2016/7/5 12:00,11.25300026,5.425000191,7.676000118,2.736000061,3.594000101,2.00999999,25.67700005,10.886238,4.5880637,6.770095,2.396558,3.4040277,1.626854,27.746643,0.891024935,0.727401039
2016/7/5 13:00,9.913000107,4.554999828,6.681000233,2.309999943,3.319999933,1.91900003,27.15399933,9.088709,4.2827754,5.348469,2.2022357,3.0804975,1.6543775,27.589022,0.408206544,0.496565521
2016/7/5 14:00,10.18099976,5.357999802,7.320000172,2.486999989,3.319999933,2.071000099,28.77199936,8.843668,4.26011,4.83951,2.145605,3.0353184,1.6192362,27.373344,1.643510185,1.056029645
2016/7/5 15:00,10.85099983,5.223999977,7.249000072,2.415999889,3.319999933,1.949000001,30.60099983,9.056293,4.1410856,5.237962,2.0541053,2.9554822,1.5902803,29.359482,1.481691071,1.030758447
2016/7/5 16:00,10.04699993,5.022999763,6.894000053,2.736000061,3.167999983,2.253999949,32.00799942,8.816188,3.9293914,4.8068476,1.8687772,3.0320017,1.5469742,29.440508,2.132793035,1.241330151
2016/7/5 17:00,11.92199993,5.425000191,7.923999786,2.878000021,4.386000156,2.101999998,33.13299942,8.752059,3.977059,4.759326,1.9483536,3.0022495,1.5557334,30.100988,4.918675451,1.953461572
2016/7/5 18:00,11.45400047,4.956999779,7.461999893,2.345000029,3.99000001,2.040999889,31.51499939,8.327721,4.012842,4.3824906,1.9971079,2.9606736,1.5390706,29.101871,3.914871164,1.634603251
2016/7/5 19:00,10.85099983,4.68900013,7.071000099,2.345000029,3.806999922,1.949000001,31.02300072,8.447527,4.0871058,4.2123847,2.040867,3.1130142,1.5585179,28.79362,2.858195454,1.354566304
2016/7/5 20:00,11.18599987,4.622000217,7.284999847,2.203000069,3.898999929,1.888000011,31.44499969,8.94786,4.2557144,4.7666874,2.2026665,3.1605444,1.561902,28.819008,2.718974558,1.259088133
2016/7/5 21:00,10.64999962,4.68900013,6.894000053,2.167999983,3.806999922,2.00999999,31.72599983,9.182936,4.4219246,5.119692,2.3661728,3.0636086,1.5354195,27.798744,3.08746317,1.264549666
2016/7/5 22:00,9.979999542,4.354000092,6.644999981,1.91900003,3.563999891,1.980000019,30.95299911,9.904322,4.4954224,5.669694,2.4174328,3.2528415,1.5745317,27.940948,1.508437191,0.774216632
2016/7/5 23:00,11.85499954,5.760000229,7.81799984,2.700999975,3.259000063,1.949000001,30.45999908,9.580515,4.577977,5.9711127,2.5241408,2.905715,1.5114918,26.775597,3.414824652,1.422207061
2016/7/6 0:00,10.38199997,5.090000153,6.467000008,2.842999935,3.015000105,1.827999949,28.91300011,12.691124,5.818528,8.294571,3.1869545,3.6467118,1.7760687,29.599968,1.456401212,0.939969753
2016/7/6 1:00,10.71700001,5.425000191,7.498000145,2.309999943,2.832999945,1.91900003,30.38999939,12.554773,5.740779,8.2613945,3.1405106,3.619801,1.7546637,29.159565,0.987096547,0.847004084
2016/7/6 2:00,10.85099983,5.357999802,7.81799984,2.878000021,2.832999945,1.85800004,31.51499939,13.203838,5.591181,8.983093,3.0262852,3.768209,1.7382133,28.895485,2.102924567,1.081986842
2016/7/6 3:00,9.779000282,5.157000065,5.96999979,2.345000029,3.167999983,2.131999969,31.23399925,13.075741,5.419759,8.828789,2.9799142,3.6910348,1.7247186,28.69379,3.772205706,1.503389781
2016/7/6 4:00,9.376999855,4.487999916,6.254000187,2.273999929,3.015000105,2.040999889,30.53100014,13.034124,5.2548227,8.823431,2.84342,3.6427937,1.7130117,28.37175,3.721835762,1.525404248
2016/7/6 5:00,11.38700008,5.559000015,7.853000164,2.842999935,3.259000063,2.345000029,30.10899925,12.741882,5.1025057,8.4600115,2.6628432,3.7946234,1.7197008,28.25951,0.934787608,0.801279446
2016/7/6 6:00,11.85499954,4.487999916,8.208999634,2.096999884,3.868000031,1.85800004,30.31999969,12.30933,5.077033,7.6610947,2.559668,3.9685452,1.7447603,27.792347,1.068514062,0.685053456
2016/7/6 7:00,12.52499962,6.162000179,9.131999969,3.625,3.532999992,1.888000011,29.61599922,12.752821,5.0698986,7.8733788,2.6758666,4.0263963,1.7853198,28.402302,0.779516283,0.762493038
2016/7/6 8:00,12.72599983,6.362999916,9.345999718,3.375999928,3.71600008,1.980000019,30.53100014,12.459545,5.125285,7.798291,2.6943593,4.0278378,1.7851813,29.019222,0.98337755,0.821707667
2016/7/6 9:00,11.11900043,4.756000042,7.177999973,2.131999969,3.349999905,1.980000019,32.99300003,11.861149,5.0506363,7.4100027,2.623755,4.0098658,1.778847,28.397617,3.21809629,1.030992076
2016/7/6 10:00,11.78800011,4.889999866,8.031000137,2.451999903,3.563999891,1.85800004,30.24900055,12.110877,4.959903,7.5741367,2.5595207,3.8873847,1.7886839,29.590263,0.124676925,0.286943251
2016/7/6 11:00,13.12800026,4.956999779,8.670999527,2.772000074,3.99000001,1.91900003,30.24900055,11.72227,4.818122,7.2516003,2.4673147,3.76829,1.770506,29.148718,0.769245634,0.677025604
2016/7/6 12:00,10.58300018,4.756000042,7,2.061000109,2.954999924,1.644999981,30.67099953,11.426949,4.727274,7.004654,2.4126205,3.6727493,1.7554469,28.759537,0.716826435,0.566944011
